id,latitude,longitude,time,magnitude,mc_current
5267,9.471,93.577,2002-01-29 11:42:25,4.7,4.8
5268,10.025,93.702,2002-01-15 12:32:18,4.0,4.8
5269,13.882,93.471,2002-01-10 15:46:19,3.9,4.8
5270,9.06,93.624,2002-01-09 12:03:21,3.9,4.8
5271,9.989,93.017,2002-01-04 03:23:50,4.0,4.8
5272,9.8029,92.6678,2001-12-30 15:27:15,3.9,4.8
5273,10.119,93.804,2001-12-17 09:44:14,3.7,4.8
5274,14.473,94.099,2001-12-13 13:59:14,3.8,4.8
5275,13.005,94.189,2001-12-09 23:37:50,3.6,4.8
5276,11.637,93.835,2001-11-30 03:40:54,3.8,4.8
5277,11.851,92.825,2001-11-21 15:59:51,3.9,4.8
5278,8.936,94.317,2001-11-10 13:57:41,3.5,4.8
5279,8.82,94.133,2001-11-10 13:57:28,4.1,4.8
5280,12.4703,95.8234,2001-10-30 15:53:33,3.6,4.8
5281,15.11,94.976,2001-10-24 17:14:55,3.4,4.8
5282,9.742,93.685,2001-10-17 05:32:09,4.4,4.8
5283,12.191,95.741,2001-10-16 12:24:49,3.9,4.8
5284,12.509,93.048,2001-10-08 11:04:47,4.4,4.8
5285,10.841,93.125,2001-09-30 23:06:22,3.8,4.8
5286,13.137,93.253,2001-09-29 12:11:58,4.5,4.8
5287,9.572,93.172,2001-09-27 17:32:31,3.8,4.8
5288,10.674,94.4,2001-09-24 11:16:07,4.2,4.8
5289,11.147,93.577,2001-09-23 19:11:00,3.4,4.8
5290,12.599,94.754,2001-09-23 12:25:41,4.7,4.8
5291,12.396,95.18,2001-09-23 12:25:37,4.3,4.8
5292,12.418,95.286,2001-09-23 11:18:24,4.4,4.8
5293,11.0,92.882,2001-09-16 17:14:54,4.0,4.8
5294,10.936,92.433,2001-08-18 13:08:47,4.8,4.8
5295,15.184,96.23,2001-08-17 23:17:47,4.6,4.8
5296,9.8787,93.1409,2001-08-17 09:40:18,3.8,4.8
5297,11.108,93.43,2001-08-14 14:36:24,3.9,4.8
5298,10.272,93.067,2001-08-12 14:04:32,4.6,4.8
5299,9.749,93.057,2001-08-07 13:55:58,3.8,4.8
5300,12.261,93.369,2001-08-05 05:16:15,5.9,4.8
5301,10.512,93.036,2001-07-25 16:35:13,4.9,4.8
5302,11.106,95.151,2001-07-14 08:30:19,4.1,4.8
5303,12.479,92.968,2001-07-06 08:46:00,3.7,4.8
5304,12.4006,95.87,2001-06-27 10:42:59,3.7,4.8
5305,12.735,95.763,2001-06-27 10:40:50,4.0,4.8
5306,12.556,95.168,2001-06-27 10:40:29,3.5,4.8
5307,12.643,95.564,2001-06-27 09:57:53,3.9,4.8
5308,9.995,93.185,2001-06-22 13:50:54,3.8,4.8
5309,10.612,92.647,2001-06-20 06:12:56,3.9,4.8
5310,11.782,92.945,2001-06-14 17:25:30,4.5,4.8
5311,10.265,94.484,2001-06-11 20:04:56,3.6,4.8
5312,10.994,92.536,2001-06-08 15:07:05,4.8,4.8
5313,9.902,92.716,2001-05-28 16:00:42,3.4,4.8
5314,17.56,94.882,2001-05-23 00:49:24,4.0,4.8
5315,13.984,93.961,2001-05-19 19:28:04,4.5,4.8
5316,12.157,93.512,2001-05-02 22:34:36,5.2,4.8
5317,10.16,93.717,2001-04-27 17:47:52,3.8,4.8
5318,9.304,92.851,2001-03-31 02:14:34,3.7,4.8
5319,11.474,95.07,2001-03-30 16:43:54,4.7,4.8
5320,14.176,93.609,2001-03-22 18:47:34,4.0,4.8
5321,12.268,92.802,2001-03-21 13:56:44,4.7,4.8
5322,8.919,93.828,2001-03-15 02:29:37,4.7,4.8
5323,8.91,93.851,2001-03-15 01:49:47,4.4,4.8
5324,9.008,93.717,2001-03-15 01:30:46,4.9,4.8
5325,9.1,94.668,2001-03-15 00:49:08,3.9,4.8
5326,10.9837,91.2474,2001-03-02 21:25:40,3.6,4.8
5327,10.721,94.184,2001-02-14 22:18:28,4.2,4.8
5328,11.194,93.631,2001-02-14 17:49:12,3.6,4.8
5329,10.08,93.262,2001-01-16 19:36:31,3.8,4.8
5330,9.461,94.183,2001-01-09 20:19:56,3.9,4.8
5331,10.8595,93.3468,2000-12-28 21:56:27,3.4,4.8
5332,13.27,93.332,2000-12-23 19:38:06,3.6,4.8
5333,9.772,91.68,2000-12-14 13:39:15,3.9,4.8
5334,12.497,93.472,2000-12-04 06:30:47,3.8,4.8
5335,9.937,93.258,2000-11-29 15:59:28,3.8,4.8
5336,12.286,91.043,2000-11-29 13:18:04,3.9,4.8
5337,10.037,92.947,2000-11-23 21:06:54,4.0,4.8
5338,10.3304,92.0655,2000-11-23 17:28:26,3.8,4.8
5339,9.971,93.139,2000-11-08 19:15:51,4.0,4.8
5340,10.36,93.694,2000-11-07 23:59:43,3.8,4.8
5341,9.822,92.948,2000-11-06 18:46:06,4.7,4.8
5342,10.112,92.997,2000-11-06 18:30:15,4.0,4.8
5343,10.015,93.175,2000-11-06 18:22:14,4.4,4.8
5344,9.86,93.12,2000-11-06 12:53:01,3.9,4.8
5345,9.895,93.345,2000-11-06 02:04:11,4.2,4.8
5346,9.945,93.38,2000-11-06 02:01:14,4.2,4.8
5347,10.202,92.871,2000-11-06 00:07:37,3.8,4.8
5348,9.784,93.05,2000-11-05 16:22:19,4.0,4.8
5349,9.833,93.233,2000-11-05 15:02:59,3.8,4.8
5350,10.042,93.376,2000-11-05 13:04:17,4.0,4.8
5351,9.877,92.922,2000-11-05 12:47:03,5.6,4.8
5352,12.648,95.24,2000-11-02 17:08:46,5.0,4.8
5353,10.558,92.878,2000-10-26 08:54:34,4.8,4.8
5354,12.151,93.058,2000-10-21 07:37:08,3.9,4.8
5355,10.437,93.9,2000-10-20 08:02:33,3.5,4.8
5356,9.947,93.111,2000-10-14 00:47:30,4.0,4.8
5357,9.808,93.036,2000-10-12 12:05:22,4.4,4.8
5358,9.88,92.949,2000-10-12 11:39:56,4.1,4.8
5359,9.921,92.972,2000-10-12 11:00:23,3.9,4.8
5360,9.915,93.04,2000-10-12 10:00:41,4.7,4.8
5361,9.858,92.863,2000-10-12 08:41:00,3.9,4.8
5362,9.9,92.971,2000-10-12 08:18:03,4.8,4.8
5363,9.899,92.875,2000-10-12 07:54:40,5.3,4.8
5364,9.916,92.922,2000-10-11 11:13:10,4.6,4.8
5365,9.974,92.911,2000-10-10 23:56:38,4.7,4.8
5366,10.054,92.966,2000-10-10 23:56:30,3.9,4.8
5367,9.797,92.974,2000-10-10 12:55:12,4.6,4.8
5368,9.774,92.915,2000-10-10 12:42:19,4.3,4.8
5369,10.119,92.986,2000-10-10 03:21:24,3.6,4.8
5370,9.962,93.055,2000-10-09 21:50:49,4.7,4.8
5371,10.079,92.991,2000-10-09 03:56:04,3.8,4.8
5372,10.171,92.868,2000-10-09 03:54:51,3.8,4.8
5373,9.873,92.825,2000-10-09 03:37:42,4.0,4.8
5374,10.084,92.903,2000-10-09 02:37:04,4.3,4.8
5375,10.013,92.991,2000-10-09 02:30:01,5.7,4.8
5376,10.148,92.997,2000-10-07 22:13:32,3.8,4.8
5377,9.925,93.001,2000-10-07 22:07:13,4.0,4.8
5378,10.048,93.027,2000-10-07 21:52:29,4.6,4.8
5379,10.089,93.421,2000-10-05 14:10:32,4.1,4.8
5380,9.532,93.149,2000-10-01 10:59:22,4.5,4.8
5381,11.133,92.427,2000-09-26 13:39:44,4.6,4.8
5382,13.382,93.133,2000-09-26 12:03:25,3.9,4.8
5383,16.248,96.017,2000-09-23 06:27:01,3.9,4.8
5384,10.534,93.463,2000-08-30 05:39:47,4.8,4.8
5385,11.7517,95.8148,2000-08-26 01:11:07,4.0,4.8
5386,9.918,93.745,2000-08-17 06:09:56,4.0,4.8
5387,13.841,93.593,2000-08-15 15:39:37,3.9,4.8
5388,17.43,82.629,2000-08-15 11:57:26,3.3,4.8
5389,14.864,96.604,2000-08-12 15:59:36,3.6,4.8
5390,10.237,94.051,2000-07-22 13:36:03,4.3,4.8
5391,12.24,92.631,2000-07-19 14:27:34,4.6,4.8
5392,8.859,93.492,2000-07-14 19:34:28,4.5,4.8
5393,13.965,93.6,2000-07-05 03:48:24,4.0,4.8
5394,8.873,90.548,2000-06-10 08:40:38,4.4,4.8
5395,9.551,92.251,2000-06-05 13:51:56,4.5,4.8
5396,14.331,96.177,2000-06-03 02:14:00,3.4,4.8
5397,14.538,96.139,2000-06-02 19:15:58,3.8,4.8
5398,9.966,92.866,2000-06-01 20:05:18,3.8,4.8
5399,13.268,92.381,2000-05-01 10:30:25,4.7,4.8
5400,10.473,93.482,2000-03-31 23:20:18,3.6,4.8
5401,9.07,93.005,2000-03-21 23:24:21,4.2,4.8
5402,12.23,95.221,2000-03-09 21:29:32,4.8,4.8
5403,12.378,94.805,2000-03-08 16:17:06,3.9,4.8
5404,12.2861,93.4341,2000-02-27 16:04:05,3.9,4.8
5405,10.337,93.824,2000-02-19 18:55:19,4.7,4.8
5406,10.684,93.873,2000-02-15 00:28:03,4.3,4.8
5407,13.543,93.152,2000-02-05 11:33:55,3.7,4.8
5408,12.656,96.0569,2000-02-05 10:17:43,3.8,4.8
5409,12.51,95.398,2000-02-04 23:04:55,4.7,4.8
5410,12.186,93.629,2000-02-04 15:10:41,4.2,4.8
5411,12.766,92.987,2000-02-02 10:53:31,3.9,4.8
5412,12.863,93.012,2000-02-02 10:41:49,4.7,4.8
5413,13.6528,96.5276,1999-12-28 19:12:08,3.6,4.8
5414,9.201,93.164,1999-12-25 20:50:40,4.1,4.8
5415,10.6928,91.7624,1999-12-25 11:50:19,3.8,4.8
5416,12.611,95.13,1999-12-07 12:09:46,5.0,4.8
5417,13.101,93.403,1999-11-15 03:51:17,3.5,4.8
5418,13.808,86.166,1999-11-11 18:06:30,5.8,4.8
5419,10.6015,92.9085,1999-11-11 00:42:12,3.5,4.8
5420,13.094,92.24,1999-11-09 16:35:31,5.0,4.8
5421,8.88,93.669,1999-11-07 16:49:47,3.9,4.8
5422,10.733,92.889,1999-11-03 16:14:23,4.0,4.8
5423,17.333,95.57,1999-10-28 17:06:27,4.6,4.8
5424,10.35,93.85,1999-10-25 17:33:23,4.0,4.8
5425,12.118,95.052,1999-10-23 16:04:07,4.2,4.8
5426,14.356,93.876,1999-10-06 04:55:50,4.3,4.8
5427,14.148,93.973,1999-10-06 04:55:45,4.6,4.8
5428,9.348,93.583,1999-09-21 07:47:59,4.5,4.8
5429,10.482,93.005,1999-09-20 05:46:00,4.4,4.8
5430,8.856,93.835,1999-09-16 18:34:17,4.6,4.8
5431,10.954,93.132,1999-09-14 02:30:40,4.1,4.8
5432,12.997,95.859,1999-09-03 11:38:40,4.7,4.8
5433,12.948,95.737,1999-09-03 11:38:39,4.7,4.8
5434,9.813,93.084,1999-07-31 08:06:17,4.3,4.8
5435,12.798,93.02,1999-07-25 09:02:31,4.5,4.8
5436,12.872,93.059,1999-07-25 09:02:28,2.9,4.8
5437,13.091,92.784,1999-07-18 15:33:56,4.0,4.8
5438,11.557,92.877,1999-07-12 22:51:27,4.5,4.8
5439,9.288,94.753,1999-07-12 22:51:24,4.5,4.8
5440,13.046,93.227,1999-07-11 05:02:21,4.0,4.8
5441,11.058,93.158,1999-07-05 21:57:38,4.4,4.8
5442,10.489,93.363,1999-07-05 21:57:36,4.4,4.8
5443,12.303,93.047,1999-06-27 15:31:00,4.1,4.8
5444,17.652,93.86,1999-06-16 11:14:08,4.1,4.8
5445,12.833,93.108,1999-05-31 19:20:22,3.5,4.8
5446,12.648,95.128,1999-05-28 22:52:25,4.8,4.8
5447,12.493,94.898,1999-05-28 22:52:23,4.8,4.8
5448,9.31,93.895,1999-05-22 08:50:55,4.2,4.8
5449,11.864,92.974,1999-05-14 08:57:50,4.3,4.8
5450,12.409,92.768,1999-05-06 18:34:58,4.5,4.8
5451,12.473,92.558,1999-05-06 18:34:58,4.5,4.8
5452,11.645,92.807,1999-05-05 17:25:21,2.4,4.8
5453,9.725,93.025,1999-05-05 17:25:01,4.1,4.8
5454,9.94,93.14,1999-04-11 14:43:34,4.0,4.8
5455,11.812,95.025,1999-04-07 06:42:32,5.3,4.8
5456,11.911,95.216,1999-04-07 06:42:32,5.0,4.8
5457,14.847,95.79,1999-04-02 17:05:10,3.8,4.8
5458,10.397,93.902,1999-04-01 04:49:12,4.1,4.8
5459,12.7927,92.605,1999-03-27 21:40:19,3.9,4.8
5460,13.005,93.268,1999-03-27 03:19:07,3.9,4.8
5461,9.924,93.837,1999-03-26 20:41:40,4.0,4.8
5462,10.0,93.058,1999-03-25 16:31:54,4.5,4.8
5463,13.405,95.58,1999-03-04 02:23:58,4.5,4.8
5464,15.225,95.393,1999-03-04 01:47:45,4.6,4.8
5465,9.5667,91.0069,1999-02-26 17:17:07,3.5,4.8
5466,11.104,93.393,1999-02-25 09:18:23,4.3,4.8
5467,9.309,93.024,1999-02-24 13:06:41,3.7,4.8
5468,12.078,95.119,1999-02-23 13:51:56,4.4,4.8
5469,12.0958,95.2178,1999-02-23 11:03:57,3.5,4.8
5470,8.972,93.887,1999-02-23 00:26:22,4.3,4.8
5471,13.988,93.838,1999-02-06 03:53:36,4.5,4.8
5472,12.16,93.076,1999-01-28 09:55:32,3.8,4.8
5473,10.5663,93.863,1998-12-10 08:14:55,4.6,4.8
5474,11.1772,95.1794,1998-11-30 19:11:41,3.8,4.8
5475,17.1769,96.02,1998-11-30 12:00:48,4.5,4.8
5476,12.0841,93.6526,1998-11-23 02:22:34,3.8,4.8
5477,15.671,94.315,1998-11-21 00:53:38,3.7,4.8
5478,8.7816,93.9902,1998-11-14 04:38:22,5.1,4.8
5479,11.4657,88.7573,1998-11-12 06:47:40,4.2,4.8
5480,9.8094,93.8793,1998-11-08 09:59:15,4.5,4.8
5481,11.0561,92.4912,1998-11-06 22:52:09,5.2,4.8
5482,11.0157,92.4942,1998-11-06 20:45:46,4.7,4.8
5483,11.0602,92.4632,1998-11-06 20:29:24,5.0,4.8
5484,14.2691,93.6465,1998-11-04 15:05:57,3.7,4.8
5485,9.0777,93.7544,1998-10-26 23:18:58,4.3,4.8
5486,10.0423,93.0494,1998-10-23 11:45:07,4.6,4.8
5487,14.634,97.7314,1998-10-20 23:39:43,4.0,4.8
5488,11.5901,85.8376,1998-10-15 15:59:11,3.7,4.8
5489,16.5575,95.9207,1998-09-26 01:25:16,3.7,4.8
5490,8.9064,93.1365,1998-09-25 21:26:37,3.7,4.8
5491,14.559,96.0245,1998-09-14 20:45:24,4.7,4.8
5492,17.0029,94.9151,1998-09-06 21:35:39,3.5,4.8
5493,11.7138,92.8073,1998-08-30 11:03:57,3.8,4.8
5494,10.3023,93.5898,1998-08-21 12:17:59,4.2,4.8
5495,10.3189,93.5156,1998-08-04 20:09:32,4.1,4.8
5496,14.3266,95.9566,1998-07-21 20:05:33,3.7,4.8
5497,15.5914,91.1173,1998-07-12 22:55:10,4.2,4.8
5498,13.6,95.6,1998-07-09 01:20:19,3.6,4.8
5499,17.7284,95.9424,1998-06-26 07:39:11,3.8,4.8
5500,8.8398,94.0091,1998-06-21 15:43:40,4.5,4.8
5501,9.435,91.4589,1998-06-14 17:39:01,3.7,4.8
5502,9.537,91.8381,1998-05-18 21:20:41,3.8,4.8
5503,9.8228,93.6589,1998-05-16 00:06:47,3.7,4.8
5504,10.0943,93.9345,1998-05-15 14:11:26,4.6,4.8
5505,10.5724,94.1898,1998-05-15 14:07:27,3.7,4.8
5506,9.9126,93.6947,1998-05-15 09:17:03,4.4,4.8
5507,10.2327,94.0688,1998-05-15 09:14:30,3.8,4.8
5508,9.9209,93.4939,1998-05-15 09:10:44,3.9,4.8
5509,10.1676,93.9838,1998-05-15 08:52:42,4.3,4.8
5510,10.0325,93.8249,1998-05-15 08:51:53,4.0,4.8
5511,9.3011,93.2334,1998-05-15 08:47:16,4.4,4.8
5512,10.1853,93.9821,1998-05-15 08:41:24,5.1,4.8
5513,10.0713,93.3064,1998-05-15 01:50:05,4.4,4.8
5514,12.7615,93.8874,1998-05-14 03:03:29,4.5,4.8
5515,9.3327,93.6646,1998-05-12 20:57:23,4.3,4.8
5516,11.2212,92.8228,1998-05-11 20:02:50,3.9,4.8
5517,11.2556,97.3059,1998-05-11 01:17:47,3.8,4.8
5518,9.4977,92.9275,1998-05-04 04:35:22,3.9,4.8
5519,9.8552,92.4006,1998-04-29 23:24:50,3.6,4.8
5520,13.2735,92.9456,1998-04-11 12:31:03,4.6,4.8
5521,12.676,92.9506,1998-03-29 01:48:40,3.8,4.8
5522,8.7902,93.75,1998-03-15 21:16:10,4.0,4.8
5523,15.9301,93.5039,1998-03-14 01:08:48,3.3,4.8
5524,15.4914,94.2354,1998-03-13 23:28:36,3.6,4.8
5525,13.3752,93.5023,1998-03-06 19:44:37,3.4,4.8
5526,12.0825,94.0009,1998-02-26 18:36:09,4.2,4.8
5527,12.7295,95.2482,1998-02-25 07:41:08,4.7,4.8
5528,12.462,93.8774,1998-02-07 02:22:12,3.9,4.8
5529,15.8469,95.9551,1998-02-05 17:19:35,4.0,4.8
5530,12.026,93.397,1998-02-01 02:45:08,4.3,4.8
5531,10.2517,92.7991,1998-01-21 19:16:57,4.1,4.8
5532,14.39,93.0963,1998-01-18 14:51:17,3.7,4.8
5533,14.0119,93.9312,1998-01-18 10:37:57,4.6,4.8
5534,10.4451,93.0503,1998-01-18 01:41:34,3.5,4.8
5535,11.8338,92.8661,1998-01-17 16:03:20,3.7,4.8
5536,10.3151,93.0158,1998-01-14 16:23:24,3.6,4.8
5537,9.4799,93.6723,1998-01-12 22:40:00,5.2,4.8
5538,8.8999,94.7583,1998-01-09 08:04:44,3.6,4.8
5539,9.9747,93.2484,1998-01-03 14:39:30,4.0,4.8
5540,11.0966,92.4984,1997-12-31 00:00:53,4.1,4.8
5541,9.9287,93.1171,1997-12-25 01:44:31,4.1,4.8
5542,11.0726,92.596,1997-11-17 00:37:54,3.9,4.8
5543,9.9271,94.1216,1997-11-03 00:41:54,4.3,4.8
5544,13.1023,93.5089,1997-11-01 13:42:04,4.1,4.8
5545,11.5855,93.021,1997-10-30 06:30:26,4.9,4.8
5546,10.906,92.4855,1997-10-25 18:40:14,4.8,4.8
5547,11.1917,92.5124,1997-10-17 02:43:59,4.0,4.8
5548,12.2629,93.5802,1997-10-14 14:06:44,4.1,4.8
5549,10.2453,92.5175,1997-09-27 21:38:01,3.3,4.8
5550,12.0127,96.088,1997-09-15 09:09:44,3.9,4.8
5551,14.3026,97.418,1997-08-23 15:30:20,4.0,4.8
5552,9.8092,93.2021,1997-07-26 07:12:00,3.8,4.8
5553,10.0208,92.442,1997-07-10 18:06:30,3.9,4.8
5554,15.5806,95.7149,1997-06-30 23:22:34,4.6,4.8
5555,10.1999,94.6914,1997-06-06 21:40:57,3.6,4.8
5556,12.5882,95.9296,1997-05-28 05:32:31,4.1,4.8
5557,9.8432,92.0962,1997-05-13 05:10:39,3.7,4.8
5558,12.3021,93.3764,1997-05-06 22:18:01,5.0,4.8
5559,10.1867,93.7842,1997-05-05 01:18:37,4.4,4.8
5560,17.2927,87.0347,1997-04-10 14:44:36,4.1,4.8
5561,10.1955,93.3486,1997-04-02 22:05:12,4.1,4.8
5562,9.902,94.717,1997-03-27 18:21:03,3.7,4.8
5563,17.3654,94.8592,1997-03-25 14:17:30,4.2,4.8
5564,10.5512,92.5593,1997-03-24 10:47:40,4.2,4.8
5565,11.9826,93.8467,1997-03-17 23:55:50,3.6,4.8
5566,10.5757,93.6035,1997-02-16 16:45:17,4.5,4.8
5567,16.7554,93.7248,1997-02-15 05:27:26,4.1,4.8
5568,10.4953,92.7766,1997-01-28 04:19:31,4.2,4.8
5569,10.5023,93.6634,1997-01-22 01:56:32,4.5,4.8
5570,13.93,96.69,1997-01-21 06:31:44,3.7,4.8
5571,12.1694,93.7556,1997-01-18 19:45:22,4.7,4.8
5572,9.0729,93.948,1997-01-16 09:17:32,4.0,4.8
5573,8.8443,93.6355,1997-01-11 14:35:08,4.7,4.8
5574,11.977,95.1539,1997-01-09 18:46:12,4.8,4.8
5575,11.8489,93.6077,1997-01-05 09:03:51,4.4,4.8
5576,9.2581,93.8723,1997-01-03 15:35:25,4.6,4.8
5577,10.629,92.8049,1997-01-02 10:52:37,5.1,4.8
5578,11.7108,93.6335,1996-12-29 21:52:11,4.5,4.8
5579,11.8065,92.4621,1996-12-27 10:23:48,4.0,4.8
5580,14.37,95.46,1996-12-25 23:23:07,2.4,4.8
5581,11.7625,92.8632,1996-12-05 20:29:48,4.6,4.8
5582,12.1478,92.9041,1996-12-03 07:21:07,3.8,4.8
5583,16.6557,92.9918,1996-11-28 18:03:22,4.0,4.8
5584,10.6301,93.7045,1996-11-28 08:41:39,4.0,4.8
5585,11.5614,92.9835,1996-11-20 19:12:30,4.3,4.8
5586,10.3938,93.0082,1996-11-09 04:12:05,4.5,4.8
5587,14.2317,96.0066,1996-11-06 10:42:26,3.7,4.8
5588,13.3074,93.8393,1996-11-04 16:42:27,4.9,4.8
5589,11.7986,92.6297,1996-11-02 18:50:49,3.5,4.8
5590,12.851,93.853,1996-10-03 18:58:36,4.5,4.8
5591,11.1272,93.7976,1996-09-23 03:05:47,3.8,4.8
5592,9.9732,93.9126,1996-09-11 15:52:11,4.7,4.8
5593,10.0198,93.898,1996-09-11 03:41:26,4.8,4.8
5594,10.057,93.8825,1996-09-10 23:14:03,3.8,4.8
5595,10.0707,93.6916,1996-09-09 18:44:18,4.4,4.8
5596,10.4112,94.0298,1996-08-31 09:20:36,3.8,4.8
5597,10.2368,94.0734,1996-08-30 04:50:55,4.0,4.8
5598,13.2471,92.0099,1996-08-30 03:33:23,3.6,4.8
5599,11.2816,96.1129,1996-08-18 02:14:00,3.5,4.8
5600,14.2588,93.992,1996-08-11 11:48:32,4.2,4.8
5601,14.1533,93.8529,1996-08-11 11:04:29,4.0,4.8
5602,10.1164,93.1501,1996-07-20 16:59:26,4.6,4.8
5603,11.9645,93.6524,1996-06-22 01:57:12,3.9,4.8
5604,9.55,96.27,1996-06-13 03:38:34,3.5,4.8
5605,12.2598,97.3435,1996-06-11 01:57:50,3.9,4.8
5606,12.1173,93.0349,1996-06-10 13:45:07,3.7,4.8
5607,10.1511,93.8498,1996-06-02 00:02:19,4.0,4.8
5608,14.99,93.86,1996-05-31 13:40:42,3.9,4.8
5609,12.0063,93.4801,1996-04-12 22:46:08,3.8,4.8
5610,8.9636,93.9502,1996-04-05 08:55:11,3.9,4.8
5611,17.6209,96.4348,1996-03-28 13:39:40,4.2,4.8
5612,8.823,93.9277,1996-03-25 03:35:21,4.3,4.8
5613,12.559,92.522,1996-03-23 04:47:30,3.9,4.8
5614,16.4398,96.0268,1996-03-17 11:04:55,4.1,4.8
5615,10.5041,92.7483,1996-02-29 11:55:51,5.2,4.8
5616,14.0148,93.1283,1996-02-19 16:04:42,4.2,4.8
5617,9.94,96.5,1996-02-16 06:24:59,3.2,4.8
5618,15.2164,96.2778,1996-02-15 07:19:08,4.8,4.8
5619,10.0432,93.6773,1996-02-13 18:09:35,4.0,4.8
5620,10.4314,94.1883,1996-02-12 23:41:50,3.9,4.8
5621,11.1536,92.2608,1996-02-06 05:07:15,4.3,4.8
5622,10.6674,93.7415,1996-01-27 10:26:50,4.0,4.8
5623,10.937,92.6696,1996-01-20 09:40:36,4.3,4.8
5624,12.1049,92.8141,1996-01-16 15:18:30,4.1,4.8
5625,13.0045,96.1624,1996-01-09 15:38:05,3.9,4.8
5626,15.543,88.5248,1995-12-09 10:04:48,4.8,4.8
5627,10.5201,92.853,1995-12-09 07:26:24,4.8,4.8
5628,10.5039,94.0121,1995-12-07 05:49:51,4.4,4.8
5629,10.8069,93.5159,1995-12-03 23:15:41,4.4,4.8
5630,10.4663,93.6114,1995-12-02 12:22:32,4.2,4.8
5631,11.9766,89.9256,1995-11-26 22:01:08,4.8,4.8
5632,17.0304,95.8044,1995-11-17 07:05:44,4.4,4.8
5633,11.1992,95.1162,1995-11-08 20:55:15,4.4,4.8
5634,10.6041,92.3203,1995-10-27 19:16:27,4.3,4.8
5635,10.6257,92.2465,1995-10-26 17:44:57,3.8,4.8
5636,10.444,92.3488,1995-10-17 09:48:37,4.5,4.8
5637,10.6482,93.797,1995-10-14 02:04:14,4.4,4.8
5638,10.45,93.6965,1995-10-11 21:13:43,4.2,4.8
5639,10.3497,93.6074,1995-10-11 20:46:18,4.4,4.8
5640,12.6505,95.4404,1995-10-10 05:43:29,4.0,4.8
5641,10.4907,92.8421,1995-10-08 18:23:00,4.8,4.8
5642,17.724,99.9531,1995-09-24 13:29:00,3.8,4.8
5643,13.0291,92.4019,1995-08-30 21:12:39,4.2,4.8
5644,12.1287,93.1861,1995-08-30 05:07:03,4.2,4.8
5645,10.8235,94.0397,1995-08-25 05:47:12,4.0,4.8
5646,10.769,93.0679,1995-08-16 06:15:10,4.5,4.8
5647,8.8861,93.819,1995-07-27 22:19:02,4.8,4.8
5648,8.8795,93.6833,1995-07-27 15:16:31,5.2,4.8
5649,9.5237,93.292,1995-06-24 21:22:08,4.4,4.8
5650,15.6083,93.8598,1995-05-31 23:13:22,4.6,4.8
5651,14.156,96.0627,1995-05-31 08:29:20,4.3,4.8
5652,10.2671,92.8815,1995-05-13 11:57:12,4.8,4.8
5653,11.8843,92.9198,1995-05-03 02:06:17,4.5,4.8
5654,14.1867,96.4788,1995-05-03 01:33:11,4.3,4.8
5655,12.2199,94.9655,1995-04-30 19:22:40,4.1,4.8
5656,10.9786,93.4638,1995-04-30 14:36:05,4.1,4.8
5657,10.3163,94.16,1995-04-30 12:26:08,4.2,4.8
5658,9.179,94.1889,1995-04-18 15:10:39,4.7,4.8
5659,9.11,94.1156,1995-04-18 15:05:31,4.8,4.8
5660,8.8441,92.977,1995-04-16 07:03:32,4.2,4.8
5661,8.8242,93.0765,1995-04-16 06:59:27,4.1,4.8
5662,9.3896,91.7858,1995-04-16 06:38:29,3.9,4.8
5663,10.7368,92.7915,1995-04-09 00:32:59,4.1,4.8
5664,12.9653,93.1667,1995-03-30 02:15:34,4.6,4.8
5665,10.3086,93.5176,1995-03-20 22:32:57,4.7,4.8
5666,9.8668,92.9392,1995-03-19 16:44:49,4.3,4.8
5667,11.0652,93.6867,1995-03-16 22:00:16,4.5,4.8
5668,9.2351,93.7276,1995-03-08 05:10:57,4.5,4.8
5669,10.9027,95.6106,1995-02-04 18:45:44,4.0,4.8
5670,9.7959,92.9584,1995-01-30 16:53:45,5.4,4.8
5671,11.461,92.3385,1995-01-22 11:48:01,4.6,4.8
5672,11.2594,95.0928,1995-01-16 22:54:59,4.3,4.8
5673,11.5817,93.9606,1994-12-29 19:39:44,4.6,4.8
5674,13.1708,93.5583,1994-12-29 02:03:29,5.1,4.8
5675,10.837,93.2911,1994-12-22 22:50:16,4.3,4.8
5676,12.7947,94.8056,1994-12-05 20:30:38,4.0,4.8
5677,13.5419,95.4688,1994-11-22 15:38:35,4.9,4.8
5678,14.0316,95.484,1994-11-22 12:10:00,4.6,4.8
5679,11.8045,92.4523,1994-11-15 01:56:20,4.2,4.8
5680,11.966,93.8206,1994-11-14 23:53:07,4.6,4.8
5681,10.2877,93.8112,1994-11-07 10:59:25,5.0,4.8
5682,15.7832,96.6921,1994-10-03 23:41:59,4.2,4.8
5683,10.4908,94.352,1994-08-10 01:39:27,5.3,4.8
5684,10.6712,94.3627,1994-08-09 23:34:59,5.3,4.8
5685,10.4688,94.5492,1994-08-09 23:28:55,4.8,4.8
5686,10.5753,94.4871,1994-08-09 23:26:17,5.1,4.8
5687,10.6475,94.6601,1994-08-09 23:18:22,4.4,4.8
5688,10.7841,94.8015,1994-08-09 23:10:35,4.2,4.8
5689,10.4876,93.7632,1994-08-09 22:59:21,4.7,4.8
5690,10.5088,94.4673,1994-08-09 22:09:05,4.8,4.8
