id,latitude,longitude,time,magnitude
1440,13.051,93.3164,2006-06-22 03:57:28,4.3
1441,13.0163,92.4204,2006-06-03 13:01:15,4.7
1442,10.8857,92.7857,2006-06-01 18:54:31,4.8
1443,10.3174,91.6773,2006-05-31 17:44:19,4.1
1444,10.4818,91.7782,2006-05-25 06:50:01,4.9
1445,10.444,92.167,2006-05-22 23:32:07,4.1
1446,13.0291,92.55,2006-05-22 10:09:52,4.3
1447,16.5337,92.9596,2006-05-21 06:10:19,4.8
1448,14.3697,93.0463,2006-05-14 15:33:20,4.0
1449,10.1038,92.0876,2006-05-08 22:36:34,4.4
1450,8.7915,93.6881,2006-04-29 10:29:00,4.3
1451,13.291,92.5899,2006-04-24 06:49:12,4.5
1452,9.3829,93.1671,2006-04-20 20:09:57,4.0
1453,9.547,93.5346,2006-04-15 09:13:58,4.5
1454,9.4065,93.1281,2006-04-14 10:26:10,5.0
1455,9.9584,93.8691,2006-04-12 23:51:47,4.0
1456,11.3396,92.4223,2006-04-12 07:55:42,4.3
1457,10.8237,92.0159,2006-04-07 23:41:04,4.4
1458,10.0224,92.9965,2006-04-06 15:14:24,4.0
1459,13.6519,92.8211,2006-04-04 13:06:47,4.4
1460,16.4795,92.9068,2006-04-04 12:04:32,4.6
1461,11.5669,93.624,2006-04-03 05:55:16,4.2
1462,10.5768,94.2683,2006-03-31 07:31:01,4.1
1463,10.8265,94.4455,2006-03-28 05:37:17,4.5
1464,11.2724,95.7198,2006-03-26 07:23:54,4.7
1465,10.8933,91.8149,2006-03-25 07:10:31,4.1
1466,10.654,94.4508,2006-03-21 12:45:06,4.7
1467,10.7194,94.5271,2006-03-21 09:30:05,4.7
1468,10.6925,94.3163,2006-03-21 09:15:31,4.3
1469,10.8101,94.399,2006-03-19 21:57:13,5.0
1470,10.6248,94.2393,2006-03-19 19:12:17,4.9
1471,10.7319,94.3877,2006-03-19 19:11:08,4.7
1472,10.7455,94.4542,2006-03-19 18:12:22,4.3
1473,10.7888,94.5378,2006-03-19 18:12:06,4.4
1474,13.5804,92.8511,2006-03-17 00:03:21,4.6
1475,10.8211,94.4661,2006-03-16 13:59:22,5.4
1476,9.2886,92.9536,2006-03-15 09:01:09,4.3
1477,10.676,94.3363,2006-03-15 08:41:04,4.5
1478,10.6142,94.3256,2006-03-15 07:30:44,4.8
1479,10.6245,94.2284,2006-03-15 05:49:28,4.4
1480,10.7023,94.4523,2006-03-14 01:29:40,4.5
1481,13.942,93.5974,2006-03-12 22:59:21,5.2
1482,10.4276,94.0288,2006-03-12 20:01:00,4.1
1483,10.1969,91.5892,2006-03-12 16:52:48,4.4
1484,10.0013,91.4092,2006-03-12 13:22:15,4.5
1485,10.8437,94.597,2006-03-12 12:58:29,4.3
1486,10.6045,94.1993,2006-03-12 02:15:25,4.2
1487,10.5382,94.3356,2006-03-12 02:13:27,4.2
1488,10.716,94.418,2006-03-11 19:44:52,4.2
1489,10.5515,94.3199,2006-03-11 13:32:21,4.7
1490,10.6058,94.2264,2006-03-11 13:05:41,4.5
1491,10.6857,94.3337,2006-03-11 11:48:52,5.0
1492,10.7482,94.3524,2006-03-11 10:39:47,4.6
1493,10.958,94.3656,2006-03-11 10:39:34,4.8
1494,10.7162,94.3939,2006-03-11 10:39:05,5.0
1495,10.7061,94.3287,2006-03-11 04:47:31,4.8
1496,10.6917,94.2706,2006-03-11 03:08:40,4.3
1497,10.475,93.9162,2006-03-11 02:06:11,4.2
1498,10.5162,94.1741,2006-03-10 23:37:32,4.5
1499,10.6919,94.3683,2006-03-10 23:12:12,4.6
1500,10.6122,94.2294,2006-03-10 22:13:54,4.7
1501,10.4537,94.2438,2006-03-10 22:00:31,4.1
1502,10.6644,94.3417,2006-03-10 20:45:43,4.6
1503,10.6706,94.2257,2006-03-10 20:04:09,4.6
1504,9.8285,92.8905,2006-03-10 19:29:24,4.1
1505,10.6195,94.2894,2006-03-10 18:46:32,4.2
1506,10.7304,94.3662,2006-03-10 17:59:15,4.6
1507,10.7122,94.3025,2006-03-10 16:30:47,4.8
1508,10.74,94.3732,2006-03-10 15:29:25,4.5
1509,10.6872,94.2899,2006-03-10 15:08:23,4.8
1510,10.6328,94.3633,2006-03-10 14:21:13,4.5
1511,10.5531,94.315,2006-03-10 13:51:09,4.7
1512,10.5572,94.1894,2006-03-10 12:31:13,4.4
1513,10.6105,94.0551,2006-03-10 12:07:36,4.1
1514,10.3577,94.1204,2006-03-10 12:07:04,4.2
1515,10.6598,94.2357,2006-03-10 12:06:47,4.1
1516,10.7266,94.4561,2006-03-10 12:03:59,5.2
1517,10.6285,94.1018,2006-03-10 11:40:50,4.3
1518,10.4692,94.1075,2006-03-10 11:30:26,4.3
1519,10.6365,94.2583,2006-03-10 11:26:13,4.2
1520,10.7774,94.3237,2006-03-10 10:53:54,4.0
1521,10.6228,94.2463,2006-03-10 10:52:49,4.6
1522,10.7489,94.3843,2006-03-10 09:31:43,4.8
1523,10.5912,94.2574,2006-03-10 09:13:13,4.7
1524,10.6674,94.2323,2006-03-10 08:47:40,4.0
1525,10.3873,93.9879,2006-03-10 08:20:31,4.3
1526,10.3377,93.5464,2006-03-10 07:34:46,4.1
1527,10.6582,94.1245,2006-03-10 07:33:35,4.3
1528,10.7543,94.3918,2006-03-10 07:19:28,4.6
1529,10.6472,94.2607,2006-03-10 07:04:41,4.4
1530,10.5284,94.2299,2006-03-10 05:27:47,4.7
1531,10.5142,94.1733,2006-03-10 05:09:43,4.1
1532,10.5848,94.3674,2006-03-10 05:06:10,5.1
1533,10.6151,94.3096,2006-03-10 04:43:34,5.2
1534,10.5806,94.2904,2006-03-10 04:34:06,4.8
1535,10.6347,94.3915,2006-03-10 04:23:58,4.5
1536,10.7187,94.3222,2006-03-10 04:05:43,5.4
1537,10.7284,94.2006,2006-03-10 04:04:52,4.0
1538,10.8892,94.925,2006-03-10 03:36:26,4.3
1539,10.6079,94.0305,2006-03-10 03:05:22,4.1
1540,10.7795,94.4148,2006-03-10 01:13:41,4.9
1541,10.2445,93.3011,2006-03-10 00:49:24,4.2
1542,10.9426,93.9712,2006-03-10 00:48:43,4.3
1543,10.5762,94.1135,2006-03-10 00:26:29,4.3
1544,10.7435,94.3551,2006-03-10 00:14:36,4.5
1545,10.7296,94.1498,2006-03-09 23:00:25,4.8
1546,10.7439,94.2741,2006-03-09 22:59:54,4.2
1547,10.774,94.1968,2006-03-09 22:39:13,4.2
1548,10.7357,94.2257,2006-03-09 22:32:32,4.9
1549,10.7386,94.3414,2006-03-09 22:30:50,5.2
1550,10.6719,94.3894,2006-03-09 21:37:01,5.3
1551,10.7627,94.5379,2006-03-09 21:18:57,5.0
1552,10.6691,94.333,2006-03-09 21:11:14,4.7
1553,10.8155,94.5872,2006-03-09 20:48:01,4.4
1554,10.73,94.4343,2006-03-09 20:25:46,5.2
1555,10.8456,94.4409,2006-03-09 20:23:08,4.0
1556,10.7607,94.3733,2006-03-09 20:00:22,4.3
1557,11.9301,94.1238,2006-03-09 19:53:27,4.2
1558,10.7249,94.4084,2006-03-09 19:39:25,4.6
1559,10.8851,94.6612,2006-03-09 19:25:05,4.8
1560,10.7221,94.3628,2006-03-09 19:15:43,5.2
1561,10.7152,94.4826,2006-03-09 19:15:28,5.0
1562,10.6505,94.2909,2006-03-09 19:03:37,4.3
1563,10.8628,94.5098,2006-03-09 19:03:21,4.3
1564,10.8244,94.4975,2006-03-09 18:51:55,4.6
1565,10.7672,94.3743,2006-03-09 18:40:45,4.5
1566,10.7629,94.5589,2006-03-09 18:36:30,4.4
1567,10.7578,94.3068,2006-03-09 18:26:33,5.3
1568,10.8511,94.6433,2006-03-09 18:21:55,5.4
1569,10.7964,94.4988,2006-03-09 18:20:27,4.5
1570,10.7922,94.4692,2006-03-09 18:10:03,4.4
1571,10.426,93.7228,2006-03-09 18:03:01,4.5
1572,10.7767,94.4365,2006-03-09 18:02:24,4.2
1573,10.7513,94.36,2006-03-09 17:55:41,4.5
1574,10.7634,94.4952,2006-03-09 17:52:12,4.6
1575,10.7453,94.4133,2006-03-09 17:48:43,4.5
1576,10.5993,94.6045,2006-03-09 17:46:54,4.1
1577,10.8447,94.4832,2006-03-09 17:43:19,4.5
1578,10.6662,94.5092,2006-03-09 17:41:27,4.5
1579,10.7894,94.6398,2006-03-09 17:38:26,4.5
1580,10.7233,94.4393,2006-03-09 17:25:45,4.6
1581,10.6468,94.2944,2006-03-09 17:24:38,4.3
1582,10.7493,94.5103,2006-03-09 17:20:44,4.6
1583,10.7712,94.4475,2006-03-09 17:14:38,4.2
1584,10.644,94.1322,2006-03-09 17:09:11,4.9
1585,10.7402,94.4532,2006-03-09 17:08:52,4.9
1586,10.7682,94.5812,2006-03-09 17:03:36,4.2
1587,10.877,94.6527,2006-03-09 16:51:24,4.5
1588,10.6749,94.3988,2006-03-09 16:44:01,4.1
1589,10.1864,93.1113,2006-03-09 16:43:20,4.2
1590,10.7761,94.5553,2006-03-09 16:42:34,5.0
1591,10.2225,93.4593,2006-03-09 16:37:19,4.0
1592,10.8111,94.6143,2006-03-09 16:34:03,4.0
1593,10.8331,94.5541,2006-03-09 16:28:50,4.7
1594,10.877,94.6706,2006-03-09 16:24:32,4.5
1595,10.7657,94.6251,2006-03-09 16:17:37,4.5
1596,10.6587,94.3493,2006-03-09 16:14:31,4.6
1597,10.8497,94.4836,2006-03-09 16:10:57,4.0
1598,10.7057,94.3328,2006-03-09 16:10:32,4.3
1599,10.8211,94.5673,2006-03-09 16:07:56,4.6
1600,10.5312,94.2131,2006-03-09 15:59:07,4.3
1601,10.8677,94.6707,2006-03-09 15:47:03,4.2
1602,10.7016,94.285,2006-03-09 15:46:51,5.0
1603,10.8261,94.4044,2006-03-09 15:40:11,4.4
1604,10.6849,94.276,2006-03-09 15:37:51,4.5
1605,10.7827,94.657,2006-03-09 15:36:37,4.2
1606,11.1152,94.8814,2006-03-09 15:30:14,4.4
1607,10.49,94.1946,2006-03-09 15:27:15,4.8
1608,10.7191,94.5489,2006-03-09 15:26:42,4.4
1609,10.8597,94.5104,2006-03-09 15:24:34,4.6
1610,10.8412,94.5133,2006-03-09 15:19:16,5.2
1611,10.6605,94.2653,2006-03-09 15:16:45,4.6
1612,10.9003,94.5678,2006-03-09 15:12:03,5.2
1613,10.7281,94.3178,2006-03-09 15:07:35,4.2
1614,10.7241,94.351,2006-03-09 15:04:29,4.7
1615,11.1283,94.4597,2006-03-09 15:03:18,5.1
1616,10.6214,94.2024,2006-03-09 15:00:54,5.1
1617,10.7967,94.4997,2006-03-09 15:00:33,4.4
1618,11.0097,94.3913,2006-03-09 14:57:15,5.1
1619,10.7029,94.1013,2006-03-09 14:56:15,4.2
1620,10.7468,94.4091,2006-03-09 14:54:13,4.7
1621,11.0997,93.7657,2006-03-09 14:52:06,4.2
1622,10.9404,94.7666,2006-03-09 14:51:25,4.5
1623,10.7071,94.2786,2006-03-09 14:48:54,4.9
1624,10.7772,94.4085,2006-03-09 14:47:59,4.7
1625,10.8295,94.7155,2006-03-09 14:47:29,4.0
1626,10.6614,94.006,2006-03-09 14:46:12,4.0
1627,11.0642,94.8906,2006-03-09 14:45:41,4.2
1628,13.6783,92.7964,2006-03-08 14:49:45,4.5
1629,9.347,91.501,2006-03-08 05:27:36,4.1
1630,10.9903,91.9206,2006-03-01 22:06:06,4.9
1631,11.0632,91.9594,2006-03-01 17:16:37,4.1
1632,15.0068,93.4141,2006-02-24 01:37:09,4.2
1633,10.3908,93.7105,2006-02-09 05:44:55,4.0
1634,10.9232,91.7735,2006-02-05 13:40:34,4.8
1635,10.4504,94.5854,2006-02-05 13:27:27,4.4
1636,11.7299,92.3941,2006-02-03 22:56:32,4.3
1637,11.8596,92.4131,2006-02-03 20:34:11,6.1
1638,10.3604,91.9694,2006-02-03 18:14:05,4.0
1639,9.4145,93.1147,2006-02-01 18:02:26,4.2
1640,10.2033,90.9029,2006-01-26 04:14:22,4.2
1641,13.0283,93.2765,2006-01-21 04:07:04,5.6
1642,9.1054,93.8871,2006-01-20 22:13:46,4.5
1643,10.3399,91.5562,2006-01-16 21:10:51,4.1
1644,13.6768,92.795,2006-01-15 06:35:27,4.2
1645,12.2504,92.8083,2006-01-11 18:29:35,4.1
1646,9.8937,93.6116,2006-01-10 16:38:39,4.0
1647,12.627,93.1399,2006-01-10 09:16:00,4.1
1648,12.1952,95.1789,2006-01-06 04:25:06,5.4
1649,17.6291,95.6374,2006-01-04 11:09:30,4.2
1650,12.444,92.551,2006-01-02 14:00:31,4.6
1651,12.15,92.9214,2005-12-27 12:06:04,4.1
1652,11.7226,92.2275,2005-12-26 14:31:57,4.4
1653,11.4469,92.2288,2005-12-26 11:40:39,4.3
1654,13.7657,92.6619,2005-12-26 00:54:48,4.5
1655,12.9701,92.2517,2005-12-24 14:42:50,4.0
1656,10.8316,93.6236,2005-12-18 21:23:05,4.2
1657,13.5019,92.7097,2005-12-17 09:45:42,4.4
1658,10.3954,93.5615,2005-12-16 12:12:54,4.0
1659,13.5345,92.7756,2005-12-14 18:26:37,4.1
1660,11.9098,94.8996,2005-12-12 15:42:27,4.2
1661,10.3045,93.8692,2005-12-12 08:58:22,4.6
1662,9.0708,92.5279,2005-12-09 14:15:27,4.1
1663,9.4253,92.483,2005-12-09 14:15:19,4.3
1664,12.8057,93.1437,2005-12-02 19:12:03,4.2
1665,13.5655,92.904,2005-12-01 18:01:24,4.0
1666,10.5109,91.6351,2005-11-26 01:07:20,4.7
1667,14.1095,93.099,2005-11-22 12:19:58,4.7
1668,12.764,92.3769,2005-11-19 04:05:53,4.5
1669,17.7282,92.1736,2005-11-16 05:06:04,4.2
1670,12.2933,90.6851,2005-11-15 00:23:16,4.6
1671,9.8721,92.0834,2005-11-14 18:44:02,4.3
1672,13.4378,92.7144,2005-11-13 18:14:20,4.2
1673,9.9806,91.3664,2005-11-09 13:22:10,4.5
1674,11.7199,92.2392,2005-11-09 08:17:38,4.6
1675,13.6242,92.8333,2005-11-03 06:09:52,4.5
1676,9.3904,93.1504,2005-11-02 06:51:45,4.7
1677,9.2652,93.828,2005-10-31 17:57:54,4.8
1678,17.5312,92.5236,2005-10-31 10:34:00,4.7
1679,13.515,92.8962,2005-10-26 01:59:09,4.4
1680,12.275,92.4295,2005-10-25 22:29:41,4.1
1681,12.9527,93.2356,2005-10-25 09:22:13,4.5
1682,11.3318,91.9132,2005-10-23 01:45:54,4.2
1683,12.2332,95.0605,2005-10-22 15:43:23,4.5
1684,12.3761,95.0983,2005-10-22 11:09:07,4.7
1685,13.6025,92.9094,2005-10-18 21:36:44,4.2
1686,10.5387,92.2792,2005-10-16 09:59:27,4.7
1687,12.877,93.2379,2005-10-15 23:16:30,4.0
1688,12.376,92.3714,2005-10-11 14:21:03,4.8
1689,10.8731,92.3446,2005-10-11 03:37:55,5.3
1690,11.7204,92.7018,2005-10-10 17:51:28,4.1
1691,12.1318,94.6798,2005-10-10 01:07:06,4.2
1692,15.6834,96.1174,2005-10-07 22:07:24,4.3
1693,12.9977,93.2681,2005-10-07 15:57:22,4.2
1694,13.7111,92.9016,2005-10-05 05:14:46,4.6
1695,14.368,95.9771,2005-10-04 12:56:16,4.4
1696,14.1784,96.0151,2005-10-04 12:56:07,4.0
1697,12.2044,93.1234,2005-10-04 03:59:36,4.5
1698,13.3699,92.6694,2005-10-03 20:26:56,4.2
1699,12.8321,92.4528,2005-10-03 16:29:06,4.3
1700,12.9589,92.2577,2005-10-02 19:20:32,4.4
1701,10.1125,93.4258,2005-09-25 16:55:13,4.0
1702,13.5861,92.7236,2005-09-22 05:51:12,4.7
1703,9.9905,93.067,2005-09-19 19:23:57,4.3
1704,11.1692,91.8434,2005-09-13 05:12:40,4.0
1705,10.4973,91.7096,2005-09-10 19:35:49,4.2
1706,13.4534,92.7262,2005-09-08 01:24:39,4.2
1707,11.8139,93.1573,2005-09-07 21:42:45,4.9
1708,12.9414,92.3808,2005-09-04 19:06:13,4.2
1709,10.1522,91.551,2005-09-04 00:00:27,4.4
1710,12.0136,94.7363,2005-09-03 15:44:44,4.1
1711,10.8778,91.5606,2005-09-01 13:02:33,4.1
1712,16.2737,92.373,2005-08-30 00:27:15,4.0
1713,17.1931,95.7476,2005-08-29 20:32:44,4.7
1714,10.9893,92.2458,2005-08-29 14:44:46,5.2
1715,8.9888,92.3247,2005-08-26 16:39:42,4.7
1716,10.5037,91.6973,2005-08-26 13:29:14,4.3
1717,15.9617,92.438,2005-08-26 02:53:07,4.5
1718,14.2234,93.1043,2005-08-23 10:37:39,4.4
1719,17.2304,96.1436,2005-08-22 23:05:14,4.4
1720,13.0903,92.3108,2005-08-21 08:27:19,4.5
1721,13.1395,93.1541,2005-08-18 13:57:30,4.4
1722,13.1789,92.5002,2005-08-14 20:18:04,4.8
1723,9.8122,91.0193,2005-08-12 12:13:25,4.0
1724,13.6085,93.2339,2005-08-09 15:16:06,4.7
1725,13.6927,92.9786,2005-08-09 05:05:42,4.1
1726,13.8761,91.0874,2005-08-07 15:36:24,4.2
1727,10.6485,91.3813,2005-08-05 06:12:23,4.7
1728,12.8633,91.7668,2005-08-04 03:08:59,4.5
1729,11.3326,92.7379,2005-08-03 07:33:07,4.7
1730,8.9354,92.2622,2005-08-02 16:23:44,4.3
1731,9.2049,92.8968,2005-08-02 07:09:28,4.0
1732,13.8806,93.1697,2005-07-31 19:29:56,4.8
1733,12.9968,93.2968,2005-07-30 23:45:59,4.4
1734,10.5837,91.357,2005-07-30 09:26:00,4.6
1735,10.7449,93.1494,2005-07-29 21:46:19,4.6
1736,12.0237,95.3394,2005-07-27 06:52:29,4.5
1737,11.3656,92.1681,2005-07-26 20:59:02,4.8
1738,12.6318,93.3115,2005-07-23 10:16:27,4.5
1739,12.983,93.2932,2005-07-22 22:45:37,4.6
1740,14.8485,93.6235,2005-07-18 06:30:32,4.6
1741,12.7271,93.3409,2005-07-16 00:11:15,4.2
1742,10.9472,91.7943,2005-07-15 11:58:16,4.2
1743,10.889,91.5555,2005-07-14 11:09:12,4.3
1744,10.3445,92.9507,2005-07-13 00:29:28,5.4
1745,9.3027,93.0181,2005-07-09 23:47:26,4.8
1746,13.5888,92.7465,2005-07-09 12:58:16,4.4
1747,13.6615,92.9109,2005-07-09 12:25:39,4.4
1748,14.3666,91.7774,2005-07-07 19:00:50,4.1
1749,10.4985,92.3587,2005-07-05 05:03:05,4.6
1750,10.2745,93.5341,2005-07-04 20:29:40,4.4
1751,10.2809,93.6906,2005-07-04 16:07:34,5.3
1752,11.7176,93.1242,2005-07-03 12:27:14,4.2
1753,13.8282,93.5597,2005-07-02 18:12:20,5.1
1754,9.0941,92.6076,2005-07-02 16:10:52,4.6
1755,12.0273,92.3144,2005-06-28 06:41:06,4.3
1756,10.6009,91.987,2005-06-28 05:22:05,4.5
1757,11.8058,95.4921,2005-06-26 05:03:46,4.3
1758,11.9363,95.3077,2005-06-26 05:03:39,4.1
1759,10.2838,93.274,2005-06-23 17:53:50,4.5
1760,10.3728,92.0638,2005-06-22 20:00:17,4.0
1761,11.6647,92.8199,2005-06-22 15:00:53,4.2
1762,13.4652,92.7426,2005-06-19 02:44:55,4.6
1763,10.8298,94.5554,2005-06-17 00:11:16,4.3
1764,13.5646,92.8689,2005-06-15 10:07:45,4.5
1765,12.1739,92.3928,2005-06-15 06:15:17,4.5
1766,13.5418,92.6701,2005-06-13 17:14:16,4.6
1767,11.3087,95.1217,2005-06-13 16:13:54,4.1
1768,8.8914,92.7003,2005-06-13 05:48:18,4.5
1769,10.4902,91.918,2005-06-12 20:22:58,4.0
1770,12.2198,94.7386,2005-06-11 04:46:45,4.7
1771,12.1709,94.7342,2005-06-11 04:39:02,4.6
1772,10.7008,91.5067,2005-06-09 12:40:20,4.3
1773,11.9792,92.2488,2005-06-07 05:49:13,4.1
1774,13.2585,93.2925,2005-06-07 05:03:34,4.3
1775,12.7945,93.2385,2005-06-07 05:03:20,4.5
1776,12.3368,94.9303,2005-06-07 03:27:05,4.8
1777,9.5658,92.9197,2005-06-06 22:01:42,4.5
1778,11.5769,92.0744,2005-06-04 13:55:11,4.4
1779,16.149,94.0435,2005-06-04 05:57:53,4.2
1780,8.8561,94.3086,2005-05-31 18:18:21,4.5
1781,10.2696,91.5526,2005-05-31 00:33:34,4.8
1782,10.0774,91.4792,2005-05-31 00:33:28,4.7
1783,9.5523,92.8711,2005-05-29 23:27:57,4.6
1784,12.7168,92.6067,2005-05-29 13:45:41,4.2
1785,11.8441,91.9296,2005-05-29 01:59:26,4.1
1786,12.315,94.7998,2005-05-28 04:36:32,4.1
1787,13.028,92.5623,2005-05-27 18:31:11,4.2
1788,12.9178,93.2341,2005-05-25 07:51:20,4.3
1789,13.6745,92.9585,2005-05-25 01:40:19,4.2
1790,16.1038,93.0406,2005-05-22 07:46:53,4.4
1791,12.1431,95.1937,2005-05-21 06:22:18,4.2
1792,14.3815,93.8413,2005-05-17 20:19:05,4.1
1793,17.5066,95.0919,2005-05-17 17:27:27,4.1
1794,12.9812,91.7377,2005-05-17 13:04:06,4.2
1795,9.7431,94.0589,2005-05-17 08:16:58,4.4
1796,9.9083,92.0644,2005-05-16 16:03:21,4.2
1797,10.1129,92.602,2005-05-16 10:33:54,4.4
1798,13.9107,93.222,2005-05-13 07:24:45,4.3
1799,12.8501,92.32,2005-05-13 03:05:12,4.2
1800,11.0331,92.0173,2005-05-11 22:52:18,4.4
1801,16.0693,92.9195,2005-05-09 18:42:01,4.4
1802,10.7816,92.1874,2005-05-09 17:37:59,4.0
1803,16.0567,92.9508,2005-05-09 14:11:33,4.6
1804,15.9974,93.0092,2005-05-09 14:04:01,4.7
1805,12.8398,93.2284,2005-05-09 07:56:48,4.5
1806,15.9156,93.1251,2005-05-09 04:19:05,4.5
1807,9.7874,90.1347,2005-05-08 00:01:46,4.5
1808,12.4055,91.4817,2005-05-07 08:24:15,4.2
1809,10.0006,92.9522,2005-05-07 01:47:45,4.4
1810,9.9252,92.5483,2005-05-06 12:26:17,4.3
1811,9.1513,91.7609,2005-05-04 12:40:48,4.3
1812,9.3105,91.6592,2005-05-04 02:32:39,5.2
1813,13.2593,91.7144,2005-05-02 14:12:49,4.0
1814,16.0373,92.9973,2005-05-02 05:55:53,4.5
1815,13.5909,92.8002,2005-05-01 21:36:36,4.7
1816,11.3529,92.0644,2005-05-01 17:39:52,4.5
1817,9.1229,92.7923,2005-05-01 14:56:47,4.2
1818,12.1875,92.5366,2005-05-01 07:39:29,4.5
1819,9.0434,92.2473,2005-05-01 03:57:53,4.2
1820,15.7438,96.1912,2005-04-30 04:06:16,4.7
1821,9.3483,93.1031,2005-04-30 00:24:41,4.6
1822,11.3772,92.0546,2005-04-28 18:02:13,4.3
1823,13.7955,93.0077,2005-04-26 20:50:06,4.2
1824,10.7392,91.7425,2005-04-25 14:57:55,4.5
1825,12.8394,93.0304,2005-04-24 19:57:03,4.3
1826,13.2997,92.0213,2005-04-23 18:49:32,4.5
1827,13.1528,92.3273,2005-04-22 06:47:25,4.0
1828,10.3397,93.1644,2005-04-20 09:20:43,4.0
1829,10.9684,92.8136,2005-04-20 07:47:50,4.5
1830,8.9451,93.4442,2005-04-20 03:09:13,4.2
1831,16.1015,92.9161,2005-04-19 16:30:00,4.3
1832,16.0528,92.9382,2005-04-19 12:47:04,4.7
1833,10.7457,91.6141,2005-04-18 18:33:54,4.0
1834,10.7344,91.6105,2005-04-18 14:16:38,4.6
1835,10.669,91.6616,2005-04-18 09:50:07,4.4
1836,10.8728,92.1466,2005-04-17 23:21:23,4.7
1837,10.1313,93.6613,2005-04-17 21:37:51,5.3
1838,13.8418,93.1014,2005-04-17 17:09:43,4.7
1839,12.2826,92.8429,2005-04-16 20:51:50,4.5
1840,14.732,92.4005,2005-04-16 16:50:26,4.7
1841,13.0077,91.9396,2005-04-16 10:13:13,4.6
1842,10.3737,92.658,2005-04-15 23:28:22,4.4
1843,10.0673,93.5923,2005-04-15 14:40:27,4.3
1844,10.1633,92.1141,2005-04-15 03:30:53,4.3
1845,8.9077,93.1737,2005-04-13 02:47:51,4.2
1846,13.4307,92.8203,2005-04-13 01:43:11,4.3
1847,10.4426,92.7467,2005-04-12 13:05:56,4.1
1848,11.6429,92.7536,2005-04-11 20:32:16,4.1
1849,13.7777,93.0155,2005-04-11 18:38:36,4.3
1850,11.2952,91.0423,2005-04-11 09:25:13,4.2
1851,10.5286,92.2143,2005-04-10 02:23:47,5.0
1852,10.7152,91.4088,2005-04-09 01:36:13,4.2
1853,13.1272,92.4357,2005-04-09 01:10:15,4.1
1854,13.423,93.0391,2005-04-08 13:27:26,4.1
1855,10.7014,91.4902,2005-04-08 00:59:21,4.2
1856,16.129,92.9869,2005-04-07 03:35:04,4.5
1857,16.0713,92.9762,2005-04-07 02:07:09,4.5
1858,10.189,91.4975,2005-04-06 07:17:50,4.8
1859,14.6773,93.4472,2005-04-04 15:12:22,4.5
1860,9.7604,93.7196,2005-04-03 14:42:47,5.2
1861,13.0496,92.7402,2005-04-01 19:21:49,4.8
1862,13.2595,92.6919,2005-04-01 14:11:45,4.6
1863,10.8179,92.7499,2005-03-31 00:20:32,4.6
1864,16.1708,93.0078,2005-03-30 20:05:09,4.1
1865,11.7691,94.901,2005-03-30 08:34:07,4.3
1866,17.2503,96.0389,2005-03-29 15:31:03,4.2
1867,9.9189,93.8356,2005-03-29 04:26:41,4.6
1868,9.7223,93.5715,2005-03-29 00:18:58,4.4
1869,13.4744,92.8192,2005-03-28 18:36:54,4.4
1870,16.0208,92.9977,2005-03-28 06:19:49,4.2
1871,12.9226,91.7737,2005-03-27 21:26:59,4.3
1872,10.7509,92.0368,2005-03-27 15:09:45,4.1
1873,10.6229,91.2887,2005-03-27 13:04:06,4.5
1874,14.3163,92.0601,2005-03-26 04:43:42,4.2
1875,12.7015,93.1579,2005-03-26 01:13:52,4.5
1876,12.7777,93.0995,2005-03-26 00:03:24,4.3
1877,13.3323,92.6061,2005-03-25 04:01:27,4.0
1878,10.2756,92.8904,2005-03-23 20:30:06,4.2
1879,12.2635,92.4106,2005-03-23 09:17:03,5.2
1880,13.0119,92.4515,2005-03-22 09:38:26,5.0
1881,10.1448,93.8235,2005-03-21 23:36:39,4.6
1882,12.2594,92.4846,2005-03-21 14:14:07,5.0
1883,11.5384,92.3942,2005-03-20 03:33:34,4.4
1884,10.8064,91.7224,2005-03-19 18:41:48,4.1
1885,9.1135,91.7989,2005-03-19 04:00:13,4.2
1886,13.002,91.7808,2005-03-19 00:00:08,4.0
1887,10.1761,93.8624,2005-03-17 05:28:46,4.5
1888,9.391,93.1839,2005-03-16 18:16:03,4.4
1889,11.0577,92.2197,2005-03-16 09:26:04,4.8
1890,8.8057,93.7135,2005-03-16 05:44:22,4.3
1891,12.1708,92.3524,2005-03-14 21:49:03,4.7
1892,11.7815,94.5122,2005-03-14 05:39:56,4.4
1893,9.3567,93.1367,2005-03-14 04:27:14,5.0
1894,11.0389,92.0458,2005-03-14 04:04:07,4.6
1895,11.8756,94.5523,2005-03-14 03:50:08,4.6
1896,11.6549,94.1192,2005-03-13 20:33:39,4.2
1897,11.8606,94.481,2005-03-13 20:23:14,4.2
1898,10.1207,91.6753,2005-03-13 13:18:39,4.3
1899,10.5736,92.0453,2005-03-13 11:00:01,4.5
1900,12.2075,92.2005,2005-03-13 09:36:30,4.2
1901,9.1326,91.1745,2005-03-13 02:43:14,4.0
1902,11.5671,93.0114,2005-03-13 02:18:42,4.8
1903,9.6959,91.6747,2005-03-12 22:43:31,5.2
1904,9.7127,91.8921,2005-03-12 17:30:00,4.1
1905,10.7808,92.2279,2005-03-12 16:09:04,4.5
1906,10.8146,92.3341,2005-03-12 12:42:23,4.0
1907,10.5948,91.5433,2005-03-12 05:33:47,4.6
